Name,COORDS
000000010817.jpg,[0 0 0 0]
000000016308.jpg,[211  92 361 469]
000000016314.jpg,[127  68 252 624]
000000016318.jpg,[0 0 0 0]
000000016322.jpg,[0 0 0 0]
000000016327.jpg,[0 0 0 0]
000000016344.jpg,[0 0 0 0]
000000016346.jpg,[ 81 293 198 502]
000000016355.jpg,[163 261 487 458]
000000016356.jpg,[0 0 0 0]
000000016359.jpg,[  82  203  625 1904]
000000016382.jpg,[-404   67  245 1743]
000000016403.jpg,[-104   75  408  853]
000000016412.jpg,[0 0 0 0]
000000016418.jpg,[0 0 0 0]
000000016448.jpg,[0 0 0 0]
000000016458.jpg,[0 0 0 0]
000000016465.jpg,[183 105 435 485]
000000016468.jpg,[ 64  68 326 976]
000000017449.jpg,[121 198 249 685]
000000017450.jpg,[ 68  32 438 460]
000000017460.jpg,[0 0 0 0]
000000017468.jpg,[-23 142 126 358]
000000017472.jpg,[0 0 0 0]
000000017474.jpg,[ 45 184 112 380]
000000017476.jpg,[155  87 335 613]
000000017482.jpg,[284 149 502 491]
000000017484.jpg,[220  30 540 607]
000000017489.jpg,[157  32 421 185]
000000017520.jpg,[ -7 261  86 446]
000000017526.jpg,[199  63 304 253]
000000017534.jpg,[299 127 467 476]
000000017559.jpg,[ 66  27 423 528]
000000017566.jpg,[142 103 402 526]
000000017570.jpg,[0 0 0 0]
000000017573.jpg,[0 0 0 0]
000000022309.jpg,[0 0 0 0]
000000022341.jpg,[  53  271  460 1351]
000000022355.jpg,[0 0 0 0]
000000022360.jpg,[0 0 0 0]
000000022367.jpg,[ 66  70 309 527]
000000022403.jpg,[0 0 0 0]
000000022411.jpg,[-66 308 175 627]
000000022423.jpg,[-13 247  81 603]
000000022427.jpg,[ 85  86 224 449]
000000022440.jpg,[0 0 0 0]
000000022462.jpg,[160  61 447 596]
000000022474.jpg,[0 0 0 0]
000000022482.jpg,[0 0 0 0]
000000022484.jpg,[0 0 0 0]
000000022487.jpg,[0 0 0 0]
000000022498.jpg,[219 322 308 405]
000000022500.jpg,[0 0 0 0]
000000022501.jpg,[ 92  49 426 273]
000000033441.jpg,[ 54 119 232 439]
000000033444.jpg,[208  27 396 532]
000000033471.jpg,[ 98 196 257 280]
000000033476.jpg,[346  84 559 526]
000000033488.jpg,[224 141 271 327]
000000033494.jpg,[0 0 0 0]
000000033500.jpg,[188  19 288 141]
000000033505.jpg,[ 15 101 132 634]
000000033529.jpg,[0 0 0 0]
000000033536.jpg,[ 102  158  531 1670]
000000033555.jpg,[133 163 286 409]
000000033572.jpg,[164  44 296 457]
000000033576.jpg,[ 73 118 285 430]
000000033581.jpg,[357 -20 527  50]
000000033593.jpg,[171 130 256 356]
000000033601.jpg,[0 0 0 0]
000000033721.jpg,[ 46 138 180 414]
000000033731.jpg,[245  28 380 186]
000000033742.jpg,[0 0 0 0]
000000033743.jpg,[294  75 356 410]
000000033749.jpg,[0 0 0 0]
000000033752.jpg,[  12   28  500 1537]
000000033756.jpg,[198 156 290 434]
000000033761.jpg,[372 136 416 398]
000000033764.jpg,[124 136 273 479]
000000033773.jpg,[223 230 331 582]
000000033793.jpg,[0 0 0 0]
000000033808.jpg,[0 0 0 0]
000000033815.jpg,[-22  49  23 307]
000000033820.jpg,[0 0 0 0]
000000033828.jpg,[407 242 553 530]
000000033830.jpg,[-21 -24  79 382]
000000033835.jpg,[342 277 468 667]
000000040108.jpg,[224 179 306 312]
000000040109.jpg,[-67 222  45 424]
000000040111.jpg,[184  24 371 305]
000000040114.jpg,[-36  79 326 890]
000000040138.jpg,[0 0 0 0]
000000040144.jpg,[111 350 174 572]
000000040158.jpg,[145 194 218 307]
000000040165.jpg,[0 0 0 0]
000000040211.jpg,[0 0 0 0]
000000040219.jpg,[426 112 473 362]
000000040228.jpg,[218 186 263 270]
000000040246.jpg,[161  72 398 499]
000000040251.jpg,[   5  217  447 1897]
000000040259.jpg,[123 256 180 495]
000000040275.jpg,[ 85 244 302 723]
000000040286.jpg,[  3  73 112 464]
000000041998.jpg,[0 0 0 0]
000000042008.jpg,[0 0 0 0]
000000042024.jpg,[332 283 388 390]
000000042042.jpg,[-23  81 516 832]
000000042044.jpg,[ 66  54 386 802]
000000042050.jpg,[225 126 346 393]
000000042055.jpg,[0 0 0 0]
000000042057.jpg,[0 0 0 0]
000000042069.jpg,[0 0 0 0]
000000042079.jpg,[105 193 216 546]
000000042081.jpg,[0 0 0 0]
000000042089.jpg,[225  69 290 306]
000000042091.jpg,[-68 193 311 840]
000000042103.jpg,[143 115 453 727]
000000042122.jpg,[202 193 414 507]
000000042165.jpg,[0 0 0 0]
000000044644.jpg,[ 45 198  92 369]
000000044670.jpg,[110 253 195 419]
000000044671.jpg,[ 41  60 206 229]
000000044672.jpg,[119  75 175 470]
000000044675.jpg,[231 146 329 378]
000000044677.jpg,[ 71 -31 314 519]
000000044679.jpg,[0 0 0 0]
000000044687.jpg,[ 69 -43 265 251]
000000044700.jpg,[0 0 0 0]
000000044719.jpg,[-283    6  341  451]
000000044724.jpg,[229  29 413 483]
000000044729.jpg,[ 21 275 433 523]
000000044739.jpg,[483 184 528 378]
000000044743.jpg,[ 21  -4 144 279]
000000044751.jpg,[0 0 0 0]
000000044774.jpg,[338 140 530 906]
000000047948.jpg,[ 79 397 155 534]
000000047953.jpg,[-38  12 207 451]
000000047954.jpg,[0 0 0 0]
000000047972.jpg,[-28  19  60 252]
000000047973.jpg,[ 74  80 171 504]
000000047981.jpg,[ 98  44 179 251]
000000047984.jpg,[ 61  66 161 523]
000000047992.jpg,[101 136 301 407]
000000048014.jpg,[165  29 255 368]
000000048017.jpg,[259 179 322 473]
000000048032.jpg,[227  60 471 536]
000000048034.jpg,[264 194 322 288]
000000048035.jpg,[174  91 328 228]
000000048044.jpg,[228 111 446 551]
000000048047.jpg,[0 0 0 0]
000000048066.jpg,[0 0 0 0]
000000048067.jpg,[0 0 0 0]
000000048101.jpg,[325 223 363 329]
